gene ID,log2FC,p-value
CGI_10016752,0.113390946,0.825685051
CGI_10016845,-0.172455874,0.825685051
CGI_10017081,0.165957476,0.825685051
CGI_10017822,0.166951378,0.825685051
CGI_10017911,0.171452547,0.825685051
CGI_10018465,-0.148904384,0.825685051
CGI_10020281,0.163491131,0.825685051
CGI_10020722,-0.172902135,0.825685051
CGI_10022579,-0.142594916,0.825685051
CGI_10025705,0.139477821,0.825685051
CGI_10026870,0.124213112,0.825685051
CGI_10027887,0.157600632,0.825685051
CGI_10027969,-0.084664077,0.825685051
CGI_10020950,-0.097356589,0.825860896
CGI_10022733,-0.172833742,0.825860896
CGI_10027661,0.129958748,0.825873899
CGI_10006890,0.117980661,0.826248173
CGI_10012534,-0.16862658,0.826248173
CGI_10020490,0.088105136,0.826526519
CGI_10010640,-0.123444336,0.827178979
CGI_10020178,-0.122514397,0.827190236
CGI_10023888,0.172810609,0.827190236
CGI_10008661,0.080333222,0.827197196
CGI_10014881,-0.113178045,0.827294301
CGI_10012204,-0.075908629,0.827380088
CGI_10012342,-0.107799174,0.827380088
CGI_10014877,-0.120874828,0.827380088
CGI_10015596,-0.120851466,0.827380088
CGI_10015886,0.119722596,0.827380088
CGI_10016653,-0.089701823,0.827380088
CGI_10025007,-0.09183031,0.827380088
CGI_10026089,-0.170809542,0.827380088
CGI_10000294,0.17288936,0.827448136
CGI_10012560,0.172873449,0.8275396
CGI_10017136,0.169789702,0.827775602
CGI_10012730,0.092496476,0.828248729
CGI_10009086,0.159366185,0.828582659
CGI_10006291,-0.122034983,0.828622097
CGI_10012157,-0.165457599,0.828622097
CGI_10019653,-0.066748674,0.828622097
CGI_10009038,-0.15588545,0.828715915
CGI_10017123,-0.172963922,0.828715915
CGI_10020053,0.041970181,0.828715915
CGI_10023380,-0.126133193,0.828715915
CGI_10023609,0.165064401,0.828715915
CGI_10026181,0.108380191,0.828715915
CGI_10027996,-0.158521788,0.828715915
CGI_10015972,0.163681936,0.828770146
CGI_10017112,0.17109145,0.828770146
CGI_10023069,0.139464222,0.828770146
CGI_10027152,-0.117275716,0.828770146
CGI_10016419,-0.159108324,0.829021605
CGI_10024553,-0.088774761,0.829021605
CGI_10020382,0.089923198,0.829262617
CGI_10011822,0.153719131,0.829510772
CGI_10023067,-0.168239506,0.829510772
CGI_10000434,0.172631607,0.829824754
CGI_10007656,-0.132282736,0.830004273
CGI_10000153,0.11760187,0.830064546
CGI_10008382,0.160659467,0.830064546
CGI_10012102,0.169147552,0.830064546
CGI_10013553,0.138168286,0.830064546
CGI_10020501,-0.158997453,0.830064546
CGI_10001473,-0.129736851,0.830763048
CGI_10020170,0.171214501,0.830763048
CGI_10012489,-0.103593625,0.830854169
CGI_10012803,-0.172387261,0.830854169
CGI_10002019,0.171999333,0.831101894
CGI_10004165,0.167195218,0.831363277
CGI_10007914,-0.151179007,0.831363277
CGI_10014784,-0.13491395,0.831363277
CGI_10015950,-0.137835328,0.831363277
CGI_10021603,-0.086733169,0.831363277
CGI_10028629,0.091786931,0.831363277
CGI_10022729,0.074257494,0.831412625
CGI_10004969,0.126025143,0.831518555
CGI_10006280,0.08193993,0.831518555
CGI_10007490,0.139548459,0.831518555
CGI_10019110,-0.100610238,0.831518555
CGI_10011901,0.131339593,0.831573735
CGI_10013838,0.156892717,0.831941056
CGI_10008368,0.171112571,0.832057056
CGI_10016214,0.080933522,0.832057056
CGI_10016501,-0.171821001,0.832057056
CGI_10019163,-0.118828898,0.832057056
CGI_10026189,-0.143900532,0.832057056
CGI_10026433,0.143826053,0.832057056
CGI_10002487,-0.104450817,0.832094208
CGI_10003734,-0.1556474,0.832183527
CGI_10005490,0.162719886,0.832183527
CGI_10015210,-0.073142752,0.832183527
CGI_10016095,-0.166467716,0.832183527
CGI_10016296,0.161089187,0.832183527
CGI_10017584,0.118970173,0.832183527
CGI_10019832,-0.113953543,0.832183527
CGI_10023017,-0.118579957,0.832183527
CGI_10025958,0.109094406,0.832183527
CGI_10027995,-0.156282445,0.832183527
CGI_10000824,0.160528482,0.832259677
CGI_10000960,-0.168411395,0.832259677
CGI_10004168,0.09621066,0.832259677
CGI_10004482,-0.14758515,0.832259677
CGI_10005893,0.134194975,0.832259677
CGI_10006116,0.167044418,0.832259677
CGI_10006448,-0.159296836,0.832259677
CGI_10007049,0.114237219,0.832259677
CGI_10009092,0.07841349,0.832259677
CGI_10010407,-0.109679979,0.832259677
CGI_10010848,0.164971706,0.832259677
CGI_10010964,0.147244495,0.832259677
CGI_10011644,-0.133635142,0.832259677
CGI_10011916,0.100460811,0.832259677
CGI_10013316,-0.141932969,0.832259677
CGI_10014924,0.150897502,0.832259677
CGI_10016458,0.156557818,0.832259677
CGI_10018547,-0.1559117,0.832259677
CGI_10021823,-0.132744438,0.832259677
CGI_10023422,0.069100532,0.832259677
CGI_10023458,0.083568714,0.832259677
CGI_10023703,-0.160863521,0.832259677
CGI_10023962,-0.171492006,0.832259677
CGI_10024378,-0.09079444,0.832259677
CGI_10025569,-0.095833333,0.832259677
CGI_10025897,-0.158756038,0.832259677
CGI_10026390,-0.114190399,0.832259677
CGI_10026581,0.168249415,0.832259677
CGI_10027263,-0.082771677,0.832259677
CGI_10027667,0.14917132,0.832259677
CGI_10027707,0.103163825,0.832259677
CGI_10027928,0.163436564,0.832259677
CGI_10028452,-0.149703943,0.832259677
CGI_10016389,0.073868905,0.832552569
CGI_10001130,0.153365388,0.832711416
CGI_10005961,-0.114544334,0.832711416
CGI_10006997,-0.131226639,0.832711416
CGI_10007142,-0.131776057,0.832711416
CGI_10008430,0.140379517,0.832711416
CGI_10014940,0.163991638,0.832711416
CGI_10015573,0.15433324,0.832711416
CGI_10017742,-0.092869131,0.832711416
CGI_10020069,-0.151109618,0.832711416
CGI_10021151,0.128739458,0.832711416
CGI_10022349,-0.136433429,0.832711416
CGI_10024596,0.169166339,0.832711416
CGI_10028083,-0.164497688,0.832711416
CGI_10006386,0.109760415,0.832815955
CGI_10026712,0.168419971,0.832815955
CGI_10022206,0.160441972,0.832984144
CGI_10012841,0.151046962,0.833005932
CGI_10013185,-0.095563975,0.833005932
CGI_10018385,-0.081214959,0.833005932
CGI_10019494,-0.169821139,0.833005932
CGI_10020662,0.07174419,0.833005932
CGI_10021050,0.17092876,0.833005932
CGI_10025645,0.115481484,0.833005932
CGI_10025933,0.119756219,0.833005932
CGI_10016269,-0.105933802,0.833381227
CGI_10015447,-0.115027424,0.833384198
CGI_10020586,0.116359838,0.833384198
CGI_10027081,-0.078630264,0.833730633
CGI_10003032,-0.121728183,0.834069748
CGI_10008297,0.121120389,0.834226449
CGI_10012971,0.170033967,0.834226449
CGI_10025893,0.166738814,0.834226449
CGI_10028825,-0.170534438,0.83424539
CGI_10008238,-0.105650072,0.83429444
CGI_10002743,0.168621376,0.834360507
CGI_10004111,-0.156645662,0.834369011
CGI_10015220,-0.132342794,0.834369011
CGI_10021015,0.105108548,0.834390329
CGI_10015645,-0.068813146,0.834428396
CGI_10020912,-0.095714653,0.834428396
CGI_10020940,0.166685868,0.834428396
CGI_10020805,-0.092077815,0.834462634
CGI_10024521,0.169254654,0.834533796
CGI_10008714,-0.147418796,0.834886173
CGI_10011976,-0.102038729,0.834886173
CGI_10012183,-0.120895517,0.834886173
CGI_10021145,0.15171633,0.834886173
CGI_10021332,0.157628326,0.834886173
CGI_10022177,-0.16497525,0.834886173
CGI_10022454,-0.085440174,0.834886173
CGI_10006616,-0.140592197,0.835042818
CGI_10018834,-0.089365942,0.835042818
CGI_10000348,0.161941946,0.835102612
CGI_10000576,0.114203104,0.835102612
CGI_10000837,0.148407883,0.835102612
CGI_10000859,-0.10481152,0.835102612
CGI_10001508,-0.107966308,0.835102612
CGI_10001564,-0.156809661,0.835102612
CGI_10002610,0.168995554,0.835102612
CGI_10002813,0.126488403,0.835102612
CGI_10002942,-0.168615968,0.835102612
CGI_10003201,-0.107735798,0.835102612
CGI_10003262,-0.163927237,0.835102612
CGI_10003729,0.096218839,0.835102612
CGI_10004115,-0.164656851,0.835102612
CGI_10004169,0.135613093,0.835102612
CGI_10004762,-0.078287053,0.835102612
CGI_10005027,0.16953488,0.835102612
CGI_10005243,0.098740179,0.835102612
CGI_10005535,-0.142553234,0.835102612
CGI_10006032,0.169207362,0.835102612
CGI_10006112,0.163946208,0.835102612
CGI_10006763,-0.094940014,0.835102612
CGI_10007037,0.128778323,0.835102612
CGI_10007419,0.159715533,0.835102612
CGI_10007658,0.094264668,0.835102612
CGI_10007788,-0.116503822,0.835102612
CGI_10007951,0.160213974,0.835102612
CGI_10008414,0.087347472,0.835102612
CGI_10008535,-0.162942405,0.835102612
CGI_10008683,0.131020297,0.835102612
CGI_10009193,0.160825151,0.835102612
CGI_10009406,-0.16537255,0.835102612
CGI_10009626,0.16883452,0.835102612
CGI_10009754,0.129417575,0.835102612
CGI_10010205,0.118729261,0.835102612
CGI_10010793,-0.153631408,0.835102612
CGI_10010883,0.090451917,0.835102612
CGI_10010946,0.156308936,0.835102612
CGI_10011129,-0.095276511,0.835102612
CGI_10011768,0.165096598,0.835102612
CGI_10011968,0.113693068,0.835102612
CGI_10012081,-0.105313079,0.835102612
CGI_10012085,-0.070706332,0.835102612
CGI_10012321,-0.167196996,0.835102612
CGI_10012523,-0.151460824,0.835102612
CGI_10012726,-0.102730494,0.835102612
CGI_10012830,0.084635465,0.835102612
CGI_10013249,-0.079612896,0.835102612
CGI_10013955,-0.129914333,0.835102612
CGI_10014431,0.136031405,0.835102612
CGI_10014505,0.168517509,0.835102612
CGI_10014512,-0.155907068,0.835102612
CGI_10014705,0.170196985,0.835102612
CGI_10015144,-0.126644658,0.835102612
CGI_10015243,-0.11841547,0.835102612
CGI_10015646,0.090524427,0.835102612
CGI_10016334,-0.16176444,0.835102612
CGI_10016498,0.073908999,0.835102612
CGI_10016675,-0.084317654,0.835102612
CGI_10016842,-0.096848989,0.835102612
CGI_10016939,-0.135502992,0.835102612
CGI_10017092,-0.101418569,0.835102612
CGI_10017143,0.070240809,0.835102612
CGI_10017167,-0.117732826,0.835102612
CGI_10017220,-0.088555081,0.835102612
CGI_10017365,0.137109978,0.835102612
CGI_10017525,0.155671701,0.835102612
CGI_10017592,0.091436951,0.835102612
CGI_10017695,-0.112768085,0.835102612
CGI_10017930,-0.101758598,0.835102612
CGI_10018143,-0.127033478,0.835102612
CGI_10018394,-0.16877665,0.835102612
CGI_10018773,-0.100459359,0.835102612
CGI_10018821,-0.119008916,0.835102612
CGI_10019018,-0.14456588,0.835102612
CGI_10019051,-0.088933549,0.835102612
CGI_10019127,-0.113302535,0.835102612
CGI_10019585,0.074365308,0.835102612
CGI_10019651,0.159622258,0.835102612
CGI_10019946,-0.135656,0.835102612
CGI_10019981,0.158510543,0.835102612
CGI_10019999,-0.089017286,0.835102612
CGI_10020413,0.167367732,0.835102612
CGI_10020424,-0.1436355,0.835102612
CGI_10020673,0.121931485,0.835102612
CGI_10020703,0.152105434,0.835102612
CGI_10020761,0.125033331,0.835102612
CGI_10021023,0.166304938,0.835102612
CGI_10022412,0.137096357,0.835102612
CGI_10022828,-0.161354654,0.835102612
CGI_10023131,-0.143580342,0.835102612
CGI_10023142,-0.164442738,0.835102612
CGI_10023161,0.131199454,0.835102612
CGI_10023363,0.088075121,0.835102612
CGI_10023388,0.125141962,0.835102612
CGI_10023671,0.152683211,0.835102612
CGI_10023907,0.100269815,0.835102612
CGI_10024188,0.110328256,0.835102612
CGI_10024285,-0.106374868,0.835102612
CGI_10024409,0.14847084,0.835102612
CGI_10024498,0.135678907,0.835102612
CGI_10024931,-0.087242525,0.835102612
CGI_10025187,-0.124840133,0.835102612
CGI_10025371,0.127102907,0.835102612
CGI_10025789,-0.167521696,0.835102612
CGI_10026017,-0.095234185,0.835102612
CGI_10026418,0.169327583,0.835102612
CGI_10026592,0.122583179,0.835102612
CGI_10026654,0.126004872,0.835102612
CGI_10026664,-0.102412416,0.835102612
CGI_10027143,0.138053065,0.835102612
CGI_10027783,0.151689772,0.835102612
CGI_10027859,-0.122123889,0.835102612
CGI_10028133,-0.090704425,0.835102612
CGI_10028733,-0.15983804,0.835102612
CGI_10000501,-0.139335103,0.835268858
CGI_10000854,0.158295605,0.835268858
CGI_10002224,-0.101337225,0.835268858
CGI_10002987,-0.080540405,0.835268858
CGI_10012460,0.159199428,0.835268858
CGI_10012876,-0.112612811,0.835268858
CGI_10016468,0.164266831,0.835268858
CGI_10016651,0.108838343,0.835268858
CGI_10020024,0.164563074,0.835268858
CGI_10021289,0.122414862,0.835268858
CGI_10021829,-0.085496547,0.835268858
CGI_10022296,-0.156163978,0.835268858
CGI_10023463,-0.13348932,0.835268858
CGI_10026301,-0.141001084,0.835268858
CGI_10026793,0.115616688,0.835268858
CGI_10027567,-0.153375386,0.835268858
CGI_10009617,0.146337866,0.835324232
CGI_10022630,-0.146990322,0.835324232
CGI_10001272,-0.131660684,0.835536565
CGI_10003328,0.166891218,0.835536565
CGI_10007695,0.087989338,0.835536565
CGI_10007962,0.168029509,0.835536565
CGI_10010700,-0.166544131,0.835536565
CGI_10011135,0.159125976,0.835536565
CGI_10011168,0.143618519,0.835536565
CGI_10011368,0.131076019,0.835536565
CGI_10013293,0.081855754,0.835536565
CGI_10014724,-0.159955148,0.835536565
CGI_10014941,-0.097981574,0.835536565
CGI_10015365,-0.154822147,0.835536565
CGI_10016470,-0.119223642,0.835536565
CGI_10017341,0.150584859,0.835536565
CGI_10018677,0.135990272,0.835536565
CGI_10019352,-0.149272457,0.835536565
CGI_10021800,-0.156927875,0.835536565
CGI_10022496,-0.167465202,0.835536565
CGI_10022824,-0.080273005,0.835536565
CGI_10023926,0.151761682,0.835536565
CGI_10024290,0.115289437,0.835536565
CGI_10026162,0.166218402,0.835536565
CGI_10026507,-0.116307272,0.835536565
CGI_10026567,-0.079545407,0.835536565
CGI_10028575,-0.096116707,0.835536565
CGI_10013056,0.156310753,0.83573625
CGI_10014392,-0.094876966,0.83573625
CGI_10017880,-0.120491498,0.83573625
CGI_10024883,0.164340921,0.83573625
CGI_10018579,-0.144618395,0.836648878
CGI_10001512,0.152160959,0.836903063
CGI_10005433,0.157921163,0.836903063
CGI_10006970,-0.128309891,0.836903063
CGI_10007979,0.090533982,0.836903063
CGI_10010245,0.096801939,0.836903063
CGI_10010397,0.136583444,0.836903063
CGI_10010785,-0.083934569,0.836903063
CGI_10011913,-0.105564043,0.836903063
CGI_10013033,0.115700517,0.836903063
CGI_10015628,0.097137407,0.836903063
CGI_10015835,-0.150529699,0.836903063
CGI_10017692,-0.113623378,0.836903063
CGI_10020196,0.126359075,0.836903063
CGI_10021018,0.149975184,0.836903063
CGI_10022389,-0.128332575,0.836903063
CGI_10023817,-0.134769746,0.836903063
CGI_10023819,-0.166948252,0.836903063
CGI_10025322,0.166310459,0.836903063
CGI_10004722,-0.162910016,0.836913751
CGI_10014546,-0.155711224,0.836913751
CGI_10013154,-0.131923545,0.837081844
CGI_10021431,0.151096351,0.837081844
CGI_10023254,-0.161384288,0.837081844
CGI_10001839,-0.118191968,0.837180677
CGI_10002990,0.100648059,0.837180677
CGI_10006223,0.164029223,0.837180677
CGI_10011167,0.164438307,0.837180677
CGI_10012465,-0.155134184,0.837180677
CGI_10015479,0.165898326,0.837180677
CGI_10019121,-0.158130772,0.837180677
CGI_10019470,-0.072253563,0.837180677
CGI_10021296,0.120462323,0.837180677
CGI_10021734,-0.161732101,0.837180677
CGI_10023842,-0.153330787,0.837180677
CGI_10025729,-0.126458831,0.837180677
CGI_10026816,-0.165417589,0.837180677
CGI_10027021,0.117043389,0.837180677
CGI_10001811,-0.151840241,0.837189076
CGI_10002419,-0.134876587,0.837189076
CGI_10004001,0.163742915,0.837189076
CGI_10005072,0.165966902,0.837189076
CGI_10006389,0.107792358,0.837189076
CGI_10009229,-0.119013528,0.837189076
CGI_10009382,0.167234924,0.837189076
CGI_10009888,0.158341138,0.837189076
CGI_10010012,0.074797125,0.837189076
CGI_10013989,0.065951178,0.837189076
CGI_10016663,-0.082766914,0.837189076
CGI_10020804,-0.10074663,0.837189076
CGI_10024371,0.135154695,0.837189076
CGI_10028626,0.164302277,0.837189076
CGI_10014587,-0.076263302,0.837280091
CGI_10003556,-0.124356798,0.837334665
CGI_10017065,0.165054092,0.837334665
CGI_10019206,-0.095064451,0.837395989
CGI_10023630,-0.167067014,0.837395989
CGI_10000572,0.160688981,0.837423694
CGI_10001933,-0.146325177,0.837423694
CGI_10018310,-0.13994368,0.837423694
CGI_10023420,-0.138020378,0.837423694
CGI_10024150,-0.08410899,0.837437604
CGI_10007354,-0.079678264,0.837882931
CGI_10020947,0.162675367,0.837882931
CGI_10021435,-0.066997577,0.837882931
CGI_10020037,-0.136611752,0.837913514
CGI_10027109,0.091120001,0.837913514
CGI_10002989,0.146306131,0.838097925
CGI_10005325,0.110220322,0.838097925
CGI_10012280,0.127646804,0.838097925
CGI_10014734,0.156925208,0.838097925
CGI_10025836,-0.071506414,0.838097925
CGI_10026261,0.072467035,0.838097925
CGI_10004818,-0.121845301,0.838803165
CGI_10007660,0.130239635,0.838803165
CGI_10014007,0.164053159,0.838803165
CGI_10026707,0.13566037,0.838803165
CGI_10008723,-0.093433961,0.838835175
CGI_10000738,0.163458379,0.838836046
CGI_10022646,-0.109245729,0.839069326
CGI_10016250,-0.085133758,0.839277138
CGI_10016912,0.160006297,0.839277138
CGI_10007481,0.085841164,0.839282421
CGI_10008895,-0.084881496,0.839341142
CGI_10022295,-0.163465341,0.839341142
CGI_10012463,0.144732771,0.839385916
CGI_10009429,-0.130473497,0.839680887
CGI_10022770,0.077838053,0.839708002
CGI_10025449,0.159987859,0.839877621
CGI_10013227,0.150784483,0.840048286
CGI_10022467,0.1481382,0.840048286
CGI_10001836,0.14418775,0.840129495
CGI_10001798,-0.131806788,0.840172812
CGI_10005803,-0.165790909,0.840172812
CGI_10009999,0.137380624,0.840172812
CGI_10010766,-0.146803279,0.840172812
CGI_10021682,-0.083231903,0.840172812
CGI_10022546,-0.165886206,0.840172812
CGI_10024638,0.083427065,0.840172812
CGI_10025940,-0.086471494,0.840182905
CGI_10004554,0.071025401,0.840182982
CGI_10005457,-0.07715984,0.840182982
CGI_10026341,0.165911305,0.840182982
CGI_10027897,-0.16548679,0.840182982
CGI_10018622,0.155521075,0.840362384
CGI_10022694,-0.095601972,0.840362384
CGI_10026327,-0.141426848,0.840362384
CGI_10004914,0.097954852,0.840531814
CGI_10006243,-0.143997582,0.840531814
CGI_10007061,0.13816073,0.840531814
CGI_10009251,0.091383842,0.840531814
CGI_10022437,-0.090092868,0.840531814
CGI_10026218,-0.138921419,0.840531814
CGI_10027197,0.071911391,0.840531814
CGI_10008307,0.071652969,0.840839545
CGI_10000975,0.087244028,0.840866452
CGI_10003455,0.15120926,0.840866452
CGI_10003517,0.154100467,0.840866452
CGI_10004447,-0.150615557,0.840866452
CGI_10007317,-0.131515993,0.840866452
CGI_10007382,-0.165538981,0.840866452
CGI_10008123,-0.108613885,0.840866452
CGI_10010569,-0.100632521,0.840866452
CGI_10012833,-0.072142427,0.840866452
CGI_10013090,-0.07244383,0.840866452
CGI_10013134,0.096853984,0.840866452
CGI_10013748,0.092630665,0.840866452
CGI_10014714,-0.14936723,0.840866452
CGI_10015130,0.141304472,0.840866452
CGI_10015908,0.14888477,0.840866452
CGI_10016822,-0.074388406,0.840866452
CGI_10017662,-0.126429582,0.840866452
CGI_10018684,-0.082830529,0.840866452
CGI_10019622,0.156456048,0.840866452
CGI_10024125,-0.080811837,0.840866452
CGI_10027886,0.113395521,0.840866452
CGI_10005947,-0.164055137,0.840992533
CGI_10010901,-0.165355966,0.840992533
CGI_10025800,-0.145652911,0.840992533
CGI_10003597,-0.129343611,0.841161375
CGI_10004353,-0.150863113,0.841161375
CGI_10010593,0.126606767,0.841161375
CGI_10011326,0.157982882,0.841161375
CGI_10012259,0.127937436,0.841161375
CGI_10017840,-0.105569562,0.841161375
CGI_10023881,0.14650626,0.841161375
CGI_10020366,-0.153874081,0.84123378
CGI_10005467,-0.074932938,0.841347629
CGI_10014825,0.157792425,0.841525185
CGI_10016347,0.147782738,0.841745566
CGI_10008877,-0.066463485,0.842170128
CGI_10023730,0.157114102,0.842170128
CGI_10007505,0.148388765,0.842394543
CGI_10000953,-0.134289629,0.842605652
CGI_10003376,-0.100757288,0.842605652
CGI_10011305,-0.145993685,0.842605652
CGI_10011317,-0.160211017,0.842605652
CGI_10012288,0.136434304,0.842605652
CGI_10018693,0.12580566,0.842605652
CGI_10019329,-0.068513696,0.842605652
CGI_10028772,-0.088905578,0.842605652
CGI_10017036,0.142160784,0.84271437
CGI_10006158,-0.164257338,0.842816325
CGI_10003728,-0.109048012,0.842841714
CGI_10005637,-0.159954181,0.842841714
CGI_10010731,0.155328902,0.842841714
CGI_10012479,0.132770766,0.842841714
CGI_10026398,-0.135549122,0.842841714
CGI_10027292,-0.157151831,0.842841714
CGI_10004458,0.094154319,0.842923961
CGI_10023585,0.16049127,0.842923961
CGI_10006640,0.072670797,0.843026747
CGI_10013345,0.137270296,0.843026747
CGI_10019271,-0.153361334,0.843026747
CGI_10020416,0.149072324,0.843026747
CGI_10024990,-0.123788532,0.843026747
CGI_10027752,0.112794304,0.843026747
CGI_10027990,-0.159327495,0.843026747
CGI_10007521,0.164542815,0.843104869
CGI_10001358,-0.15645771,0.843165786
CGI_10000138,0.160147522,0.843221058
