gene ID,log2FC,p-value
CGI_10002860,0.25586744,0.448774559
CGI_10009174,-0.209216926,0.448774559
CGI_10012683,0.435816024,0.448774559
CGI_10028648,-0.137884359,0.448774559
CGI_10028510,-0.188627476,0.448793569
CGI_10020211,-0.258925901,0.448851589
CGI_10010290,0.307666661,0.448863395
CGI_10024920,0.297493606,0.448863395
CGI_10015959,0.180473891,0.448908891
CGI_10016939,-0.2533933,0.448952593
CGI_10004360,0.281902995,0.448972291
CGI_10025977,0.427672341,0.448972291
CGI_10000163,0.42663795,0.448979529
CGI_10005308,-0.278271768,0.448979529
CGI_10014118,-0.186003343,0.448979529
CGI_10014369,0.318172293,0.448979529
CGI_10017151,-0.324379802,0.448979529
CGI_10024257,-0.333724631,0.448979529
CGI_10012223,0.303748628,0.44907259
CGI_10016636,0.198974508,0.449199179
CGI_10025306,-0.269643415,0.449199179
CGI_10024433,0.427401661,0.449202004
CGI_10025718,-0.247597715,0.449355272
CGI_10000897,0.271711445,0.449357338
CGI_10011977,-0.290171817,0.449480379
CGI_10023154,-0.166975432,0.449480379
CGI_10007148,-0.40288286,0.450237846
CGI_10023161,-0.266620661,0.450290417
CGI_10004662,-0.243461298,0.450377738
CGI_10006002,-0.13908752,0.450377738
CGI_10009080,0.384273262,0.450377738
CGI_10010048,0.22103362,0.450377738
CGI_10018445,0.223125731,0.450377738
CGI_10020625,0.264597513,0.450377738
CGI_10028831,-0.179513031,0.450377738
CGI_10007660,0.230720913,0.450422143
CGI_10021268,-0.305111413,0.450422143
CGI_10002790,-0.204270041,0.450444433
CGI_10004532,0.394896845,0.450444433
CGI_10005397,0.194417591,0.450444433
CGI_10006634,0.207564386,0.450444433
CGI_10007870,-0.166677966,0.450444433
CGI_10008288,-0.213685776,0.450444433
CGI_10013350,-0.31524332,0.450444433
CGI_10021763,-0.207791877,0.450444433
CGI_10024615,-0.378700158,0.450444433
CGI_10010296,-0.167875091,0.450997946
CGI_10015076,-0.15277685,0.450997946
CGI_10025767,-0.373107792,0.450997946
CGI_10012635,-0.254653486,0.451184301
CGI_10007005,-0.162861329,0.451244997
CGI_10008975,0.263029409,0.451244997
CGI_10007165,-0.176685181,0.451413883
CGI_10014690,0.386159621,0.451854671
CGI_10028035,-0.312665312,0.451854671
CGI_10013937,0.228660914,0.452031801
CGI_10015791,-0.177253119,0.452031801
CGI_10019641,-0.136205109,0.452031801
CGI_10020840,0.432442153,0.452031801
CGI_10028013,-0.371364399,0.452031801
CGI_10001470,0.228673756,0.452596496
CGI_10022424,-0.224747941,0.452596496
CGI_10000851,-0.280205093,0.452626738
CGI_10013979,0.227524237,0.452664293
CGI_10016167,0.21679221,0.452664293
CGI_10025870,-0.367581288,0.452664293
CGI_10026831,-0.288943258,0.452664293
CGI_10014375,0.163333287,0.452992475
CGI_10002704,0.198023414,0.453068908
CGI_10009662,-0.341335001,0.453068908
CGI_10014738,-0.371833047,0.45311265
CGI_10005733,0.28677344,0.453238942
CGI_10016633,-0.246869018,0.453238942
CGI_10016954,0.195816356,0.453238942
CGI_10018783,0.352809161,0.453238942
CGI_10008961,-0.185318423,0.453302612
CGI_10021399,0.319207136,0.453302612
CGI_10025238,-0.369698775,0.453302612
CGI_10007854,-0.199297451,0.453718796
CGI_10009973,-0.255753015,0.453718796
CGI_10010897,-0.146385988,0.453718796
CGI_10012839,0.240195349,0.453718796
CGI_10014742,-0.140331372,0.453718796
CGI_10027856,-0.288431644,0.453718796
CGI_10028312,-0.268370246,0.453718796
CGI_10022182,-0.390696898,0.45378891
CGI_10014662,0.161663586,0.453847996
CGI_10023871,-0.260326251,0.454412237
CGI_10009349,-0.31837251,0.454712616
CGI_10001226,0.310221678,0.454756585
CGI_10004514,0.355324205,0.455253804
CGI_10022361,-0.276905127,0.455253804
CGI_10020995,0.162168645,0.45554472
CGI_10003944,0.311015481,0.455616604
CGI_10005771,0.143171077,0.455616604
CGI_10006373,0.243982522,0.455826431
CGI_10005974,-0.159509627,0.456668239
CGI_10010981,0.158809032,0.456668239
CGI_10015065,0.124487755,0.456668239
CGI_10018068,-0.281309634,0.456668239
CGI_10016836,0.18786256,0.456786646
CGI_10013365,0.147966014,0.456859614
CGI_10010004,0.192716613,0.457017464
CGI_10011497,0.420185003,0.457017464
CGI_10024573,-0.256835743,0.457017464
CGI_10009564,0.380341015,0.457110326
CGI_10026050,0.237656674,0.457124483
CGI_10003528,0.431779862,0.457178599
CGI_10000701,-0.237719929,0.457204844
CGI_10004328,-0.171231622,0.457204844
CGI_10007371,-0.405308871,0.457204844
CGI_10015713,0.144337734,0.457204844
CGI_10016641,0.169637792,0.457204844
CGI_10018816,0.431518764,0.457204844
CGI_10019628,-0.354897875,0.457204844
CGI_10021071,0.43098754,0.457204844
CGI_10022105,-0.407780655,0.457204844
CGI_10023746,0.158529014,0.457204844
CGI_10026839,-0.224213322,0.457204844
CGI_10027045,0.213238103,0.457204844
CGI_10028123,-0.189777802,0.457204844
CGI_10028302,0.170914603,0.457204844
CGI_10002926,0.202262992,0.457280939
CGI_10015717,-0.180043747,0.457280939
CGI_10009327,-0.205863859,0.457295326
CGI_10014376,0.179524302,0.457946346
CGI_10014611,-0.238154247,0.457946346
CGI_10017912,0.408022987,0.457946346
CGI_10018872,0.218454698,0.457946346
CGI_10025605,0.3359001,0.457946346
CGI_10025609,-0.125150833,0.457946346
CGI_10028189,0.376631551,0.457946346
CGI_10000994,0.20275943,0.4579499
CGI_10003612,-0.278839711,0.4579499
CGI_10016532,-0.168730192,0.4579499
CGI_10019164,-0.205375499,0.4579499
CGI_10022035,0.146589388,0.4579499
CGI_10028451,0.427644073,0.4579499
CGI_10015459,-0.178810033,0.457986481
CGI_10002753,0.302636618,0.458013484
CGI_10003801,0.176094597,0.458013484
CGI_10003241,0.397359054,0.458017511
CGI_10015344,-0.157871204,0.45851826
CGI_10001004,-0.194466622,0.458620173
CGI_10009817,0.429816839,0.458620173
CGI_10001834,-0.293267341,0.458857296
CGI_10005357,0.428632554,0.458857296
CGI_10020644,0.430491424,0.458910587
CGI_10004395,-0.141345214,0.459057817
CGI_10026468,-0.150481405,0.459213171
CGI_10002018,-0.270971849,0.459286891
CGI_10018340,0.324264034,0.459427387
CGI_10019315,-0.200556571,0.459590641
CGI_10003117,-0.21507231,0.459669581
CGI_10017904,-0.201082412,0.459993823
CGI_10000307,-0.27482751,0.460160465
CGI_10015473,-0.142013817,0.460545132
CGI_10018087,0.147703638,0.460545132
CGI_10006650,-0.40151491,0.460659316
CGI_10024369,0.151497942,0.460659316
CGI_10023189,0.17085105,0.460848673
CGI_10028008,0.206565423,0.460848673
CGI_10012791,-0.254858922,0.461154469
CGI_10026816,0.411075869,0.461154469
CGI_10022056,-0.288743085,0.462339192
CGI_10005181,-0.233737159,0.462536821
CGI_10017565,-0.154386155,0.462536821
CGI_10017656,-0.232281713,0.462536821
CGI_10007138,0.235136263,0.46260335
CGI_10011972,0.18333325,0.46260335
CGI_10024882,-0.228631984,0.462685394
CGI_10028722,-0.378593143,0.462757746
CGI_10013881,-0.169874251,0.463024139
CGI_10022032,-0.135824074,0.463024139
CGI_10012525,-0.188793181,0.463126425
CGI_10012056,-0.166265076,0.463161851
CGI_10013816,0.346169653,0.463161851
CGI_10015345,-0.288309774,0.463161851
CGI_10011528,0.164008008,0.463407512
CGI_10021936,-0.214804572,0.463407512
CGI_10022760,0.144472766,0.463407512
CGI_10028246,-0.165544657,0.463407512
CGI_10004452,0.318563708,0.463520549
CGI_10023862,0.333595177,0.463555668
CGI_10016299,-0.171364831,0.463864298
CGI_10020462,0.19258534,0.463864298
CGI_10021021,0.394556976,0.463864298
CGI_10027845,0.334918408,0.463864298
CGI_10022393,-0.424932657,0.463980608
CGI_10000910,0.364316676,0.463981611
CGI_10007636,-0.175465759,0.463981611
CGI_10012016,-0.140667676,0.463981611
CGI_10012442,0.426902597,0.463981611
CGI_10016375,0.169227416,0.463981611
CGI_10022383,0.166844599,0.463981611
CGI_10013797,0.24519922,0.464075964
CGI_10015173,-0.382846637,0.464075964
CGI_10020607,0.23679169,0.464075964
CGI_10028272,-0.235126842,0.464075964
CGI_10018136,0.228602414,0.464081667
CGI_10003919,-0.181708359,0.465245823
CGI_10020435,0.280331428,0.465245823
CGI_10005947,0.376868231,0.46530202
CGI_10010933,0.171538559,0.46530202
CGI_10012580,0.27442735,0.46530202
CGI_10012650,-0.37701958,0.46530202
CGI_10013284,-0.426758527,0.46530202
CGI_10013376,-0.423655241,0.46530202
CGI_10016034,0.18401444,0.46530202
CGI_10021229,-0.156776699,0.465373839
CGI_10022076,-0.282652077,0.465373839
CGI_10008244,-0.26464037,0.465418927
CGI_10007440,-0.227348522,0.465853277
CGI_10019791,-0.202249077,0.465889585
CGI_10022503,-0.164555525,0.465889585
CGI_10018398,-0.207362556,0.466078191
CGI_10027422,-0.223926729,0.466526104
CGI_10025376,-0.206349312,0.466856649
CGI_10022097,0.42538608,0.466860414
CGI_10010106,-0.199528471,0.467545807
CGI_10015154,-0.283412999,0.467545807
CGI_10015982,-0.265877892,0.467545807
CGI_10022574,0.266914525,0.467545807
CGI_10003554,-0.192611871,0.467551621
CGI_10017580,0.391121742,0.467698649
CGI_10027225,-0.166912986,0.468038909
CGI_10013843,0.209492351,0.468181759
CGI_10004455,-0.260511146,0.468239374
CGI_10007654,-0.193645496,0.468239374
CGI_10012590,-0.223036814,0.468239374
CGI_10014725,-0.153641533,0.468239374
CGI_10028148,-0.126010551,0.468239374
CGI_10001533,0.18741018,0.468311901
CGI_10015973,-0.177492508,0.468645292
CGI_10003780,-0.266369173,0.469163905
CGI_10010430,-0.145439746,0.469207375
CGI_10022821,-0.177018139,0.469207375
CGI_10007059,-0.182462154,0.469362134
CGI_10021013,0.173681714,0.469362134
CGI_10020790,-0.153631215,0.470211558
CGI_10005125,0.337278288,0.470497153
CGI_10005382,0.190546689,0.470497153
CGI_10017744,0.342010999,0.470629227
CGI_10020601,0.33960208,0.470629227
CGI_10021128,-0.139284878,0.470654924
CGI_10028469,-0.115032682,0.470654924
CGI_10009706,-0.188023872,0.470721332
CGI_10007448,-0.27228455,0.471025474
CGI_10009908,0.311578288,0.471383666
CGI_10019478,-0.279759876,0.471383666
CGI_10022135,-0.279286959,0.471383666
CGI_10015520,0.380578532,0.471561631
CGI_10015927,-0.370022406,0.471561631
CGI_10019850,0.422913408,0.471561631
CGI_10021636,0.152949191,0.471561631
CGI_10026928,0.155977901,0.471561631
CGI_10028842,-0.363377757,0.471607315
CGI_10021715,0.411122524,0.471640776
CGI_10024474,-0.153042585,0.471640776
CGI_10007606,-0.297378215,0.471694938
CGI_10027909,-0.364044048,0.471722232
CGI_10003066,-0.419457918,0.471748192
CGI_10004422,0.42333847,0.471748192
CGI_10011870,-0.343305613,0.471748192
CGI_10013277,0.244377838,0.472313353
CGI_10009623,-0.171992122,0.472379334
CGI_10004541,-0.375917585,0.47249764
CGI_10007496,-0.219834096,0.47249764
CGI_10010150,-0.132563431,0.47249764
CGI_10017411,0.407516057,0.47249764
CGI_10021395,0.205139721,0.47249764
CGI_10022715,-0.317452677,0.47249764
CGI_10005588,-0.417335571,0.473069815
CGI_10010156,-0.41998955,0.473109942
CGI_10013423,-0.171334444,0.473559478
CGI_10004116,0.42278262,0.473744193
CGI_10024276,-0.189706923,0.473744193
CGI_10020838,0.151327539,0.473893794
CGI_10011331,0.185791378,0.47402082
CGI_10008586,-0.238659638,0.474056418
CGI_10011621,0.422517987,0.474270114
CGI_10018862,-0.15523574,0.474304002
CGI_10013865,-0.420407359,0.474325868
CGI_10025111,0.258779478,0.474487639
CGI_10026854,0.225561322,0.474487639
CGI_10009335,-0.399757118,0.474574735
CGI_10007744,0.19220372,0.474704766
CGI_10006376,0.421834107,0.474865123
CGI_10017529,0.233474643,0.474865123
CGI_10020735,0.286303715,0.474865123
CGI_10021241,-0.309871189,0.474865123
CGI_10003473,-0.421718476,0.474914337
CGI_10005456,-0.279312542,0.474914337
CGI_10013631,-0.143920617,0.474951707
CGI_10016800,-0.181171163,0.47517375
CGI_10000508,0.384244035,0.475194617
CGI_10010705,0.235665881,0.475194617
CGI_10016999,0.148982608,0.475194617
CGI_10025698,-0.328121613,0.475194617
CGI_10027618,0.198286465,0.475194617
CGI_10013236,-0.278012739,0.475531762
CGI_10016724,0.165960442,0.475531762
CGI_10028478,-0.275602898,0.475531762
CGI_10020875,0.396072235,0.475597132
CGI_10027530,0.167675774,0.475597132
CGI_10003698,0.226587087,0.475627223
CGI_10003057,0.365579868,0.475631695
CGI_10013453,-0.401149516,0.475765222
CGI_10001228,-0.270132805,0.475777212
CGI_10018281,-0.291594858,0.475777212
CGI_10018565,-0.250236924,0.475777212
CGI_10019623,0.150950201,0.475777212
CGI_10023502,0.254697917,0.475777212
CGI_10023872,-0.289413986,0.475777212
CGI_10026304,0.191174814,0.475777212
CGI_10013341,0.174870798,0.476098161
CGI_10013440,-0.317689974,0.476098161
CGI_10019065,-0.301629053,0.476098161
CGI_10006327,-0.201937816,0.476377717
CGI_10008324,0.393393524,0.47715824
CGI_10020421,-0.208813759,0.477159111
CGI_10023980,0.209896384,0.477829443
CGI_10019835,0.131685837,0.47788921
CGI_10021920,-0.224661886,0.47788921
CGI_10014913,0.420249687,0.478013736
CGI_10004934,0.144974393,0.47806884
CGI_10002367,-0.234951453,0.478387051
CGI_10009353,-0.275126489,0.478387051
CGI_10026535,0.117406633,0.478596046
CGI_10010658,0.226777722,0.478798061
CGI_10020990,-0.142858551,0.478798061
CGI_10024108,-0.189575677,0.478798061
CGI_10018746,-0.215839421,0.478903454
CGI_10022779,-0.396555179,0.478903454
CGI_10004606,0.235026313,0.478989463
CGI_10005256,-0.130284465,0.479148126
CGI_10008648,0.307477518,0.479148126
CGI_10011029,0.138990749,0.479148126
CGI_10013725,-0.41736577,0.479148126
CGI_10025572,0.16738397,0.479148126
CGI_10017092,-0.176963626,0.479167001
CGI_10028885,0.192638282,0.479462225
CGI_10021965,0.388351173,0.479499941
CGI_10020247,-0.335575476,0.479841295
CGI_10025225,0.361264603,0.479841295
CGI_10022156,-0.184196002,0.479847351
CGI_10028219,0.308536513,0.479847351
CGI_10005763,-0.15011619,0.479900609
CGI_10016546,0.325286393,0.480140744
CGI_10028898,-0.141219946,0.480140744
CGI_10010420,-0.142993004,0.480711637
CGI_10024212,-0.184940345,0.480750027
CGI_10025310,-0.192607958,0.480859057
CGI_10026856,0.355400938,0.481004147
CGI_10012024,-0.159633597,0.481010942
CGI_10011958,0.162015978,0.481031109
CGI_10010451,-0.366815728,0.481163705
CGI_10017167,-0.186708843,0.481511425
CGI_10028778,-0.166030859,0.481686308
CGI_10007047,-0.178232631,0.48176859
CGI_10021808,-0.181081266,0.48176859
CGI_10028565,0.390589267,0.48176859
CGI_10003856,-0.299814826,0.481841542
CGI_10003512,0.176522967,0.481898404
CGI_10019579,-0.132831762,0.481898404
CGI_10019985,-0.245444585,0.481898404
CGI_10023958,-0.228287767,0.481898404
CGI_10024801,-0.118104467,0.481898404
CGI_10028028,0.417020051,0.481898404
CGI_10012270,-0.171683176,0.482055032
CGI_10009014,0.138831922,0.482194366
CGI_10007181,-0.217770036,0.482368436
CGI_10019816,-0.39046936,0.482381329
CGI_10002595,0.338177903,0.482382171
CGI_10003171,-0.216734467,0.482382171
CGI_10007306,-0.20788963,0.482382171
CGI_10024103,-0.160338305,0.482382171
CGI_10008645,0.349516187,0.482509019
CGI_10008105,-0.142699553,0.48262983
CGI_10014626,0.172707793,0.482773715
CGI_10004725,0.143181936,0.482821393
CGI_10002863,-0.213409722,0.48291633
CGI_10010839,0.417180621,0.48291633
CGI_10021996,-0.364863671,0.482995736
CGI_10020419,-0.186065709,0.483845305
CGI_10008949,-0.383294418,0.483870782
CGI_10017735,0.277074061,0.484287054
CGI_10019915,0.281836758,0.484287054
CGI_10023372,0.152179005,0.48429219
CGI_10019067,0.215383555,0.484745907
CGI_10002441,-0.23925928,0.485425561
CGI_10004655,0.249183975,0.485425561
CGI_10028060,-0.165643212,0.485425561
CGI_10027219,0.363676484,0.485541077
CGI_10002266,-0.304008715,0.485618619
CGI_10003831,0.220604102,0.48565648
CGI_10012112,-0.173512453,0.48565648
CGI_10012788,-0.16807977,0.48565648
CGI_10018175,-0.166278772,0.48565648
CGI_10026011,0.11919206,0.48565648
CGI_10027700,0.401273641,0.48565648
CGI_10005518,-0.291870078,0.485657586
CGI_10018563,-0.395210701,0.485657586
CGI_10019801,-0.155602619,0.485657586
CGI_10023131,0.247736005,0.485657586
CGI_10007490,-0.248106749,0.485851011
CGI_10013641,-0.288196669,0.485851011
CGI_10006772,-0.119743004,0.485864955
CGI_10023340,0.317717996,0.486287735
CGI_10026860,0.22644479,0.486287735
CGI_10001785,-0.394308416,0.486513882
CGI_10022497,-0.354377707,0.486683079
CGI_10011691,-0.213299206,0.486701306
CGI_10004955,-0.310009584,0.486860005
CGI_10005423,-0.262790973,0.486976734
CGI_10006497,0.351805936,0.487054741
CGI_10027914,0.188811295,0.487164697
CGI_10017537,0.313479698,0.48765673
CGI_10012727,-0.157669791,0.487735841
CGI_10003465,0.350047218,0.487820427
CGI_10001433,0.276946007,0.487893646
CGI_10006034,-0.412819809,0.487893646
CGI_10008726,-0.192769212,0.487893646
CGI_10012190,0.205909991,0.487893646
CGI_10009627,0.348078755,0.487987929
CGI_10025667,-0.160228636,0.487987929
CGI_10003347,-0.310964942,0.487992597
CGI_10006422,0.30539798,0.487992597
CGI_10010868,0.294787052,0.487992597
CGI_10025348,-0.208212872,0.487992597
CGI_10024475,0.111495899,0.48840598
CGI_10000955,-0.253194526,0.488415405
CGI_10024732,0.214627406,0.488415405
CGI_10024081,-0.130481706,0.488446979
CGI_10005460,-0.266052102,0.488455476
CGI_10023378,-0.300946294,0.488564153
CGI_10026925,-0.243717299,0.488605432
CGI_10007310,-0.414256397,0.488807635
CGI_10023188,-0.118584589,0.488886866
CGI_10005561,0.328862739,0.489437358
CGI_10005650,0.215331864,0.489437358
CGI_10009651,-0.14812701,0.489437358
CGI_10025330,-0.133952278,0.489437358
CGI_10019643,-0.338360898,0.489516459
CGI_10025475,0.254058157,0.489713034
CGI_10005297,0.312583452,0.489726393
CGI_10007725,-0.413316766,0.489726393
CGI_10025774,0.413746266,0.489742154
CGI_10002924,-0.15627528,0.489764885
CGI_10003346,0.412372202,0.489764885
CGI_10004086,0.186104001,0.489764885
CGI_10006069,-0.316370918,0.489764885
CGI_10006084,0.229780316,0.489764885
CGI_10007062,0.166565534,0.489764885
CGI_10007573,0.314151525,0.489764885
CGI_10012098,0.148371694,0.489764885
CGI_10012158,0.164314736,0.489764885
CGI_10015610,0.412742233,0.489764885
CGI_10016720,0.146318971,0.489764885
CGI_10016778,0.242863214,0.489764885
CGI_10017577,-0.264901816,0.489764885
CGI_10019179,-0.392773572,0.489764885
CGI_10019639,0.178697769,0.489764885
CGI_10020445,0.171157664,0.489764885
CGI_10022346,-0.12637685,0.489764885
CGI_10023328,-0.282221067,0.489764885
CGI_10024706,0.307241911,0.489764885
CGI_10025443,-0.194214109,0.489764885
CGI_10025608,0.190473803,0.489764885
CGI_10001130,-0.272045581,0.490008678
CGI_10004215,0.409600193,0.490008678
CGI_10005909,-0.219892166,0.490008678
CGI_10023236,-0.285723958,0.490008678
CGI_10000816,0.412575301,0.490581208
CGI_10002040,-0.139383528,0.490581208
CGI_10002870,-0.2541642,0.490581208
CGI_10005027,0.376401287,0.490581208
CGI_10005295,-0.135508171,0.490581208
CGI_10009421,-0.163884579,0.490581208
CGI_10009442,-0.291753504,0.490581208
CGI_10009518,0.150432139,0.490581208
CGI_10010456,0.29525809,0.490581208
CGI_10015514,-0.131458199,0.490581208
CGI_10017352,0.208216226,0.490581208
CGI_10006458,0.253798986,0.490623198
CGI_10018892,0.154893874,0.490623198
CGI_10020359,0.411948465,0.490623198
CGI_10002360,-0.120368675,0.490738257
CGI_10003987,-0.170184288,0.490738257
CGI_10010022,0.296542379,0.490738257
CGI_10015720,-0.292966499,0.490738257
CGI_10016254,0.305766907,0.490738257
CGI_10009517,0.154014433,0.490758867
CGI_10016527,-0.210196418,0.490963487
CGI_10027505,0.306817092,0.490963487
CGI_10018836,-0.318244832,0.491216928
CGI_10007620,0.388322985,0.491390557
CGI_10019436,-0.320578179,0.491390557
CGI_10020418,0.34865122,0.491390557
CGI_10001774,-0.404251333,0.491403825
CGI_10021745,-0.174835095,0.491403825
CGI_10028256,-0.35146452,0.491403825
CGI_10016305,-0.266982544,0.491960707
CGI_10016365,-0.378450053,0.492012052
CGI_10011747,0.411596425,0.49207272
CGI_10023694,-0.282330722,0.49207272
CGI_10016612,0.169046857,0.49238047
CGI_10023977,-0.135078589,0.49238047
CGI_10022074,-0.18008671,0.492560619
CGI_10021832,-0.37993751,0.492570954
CGI_10017607,0.280874542,0.492602918
CGI_10015980,0.302102218,0.492603343
CGI_10016659,-0.202474122,0.492603343
CGI_10021371,-0.41126131,0.492603343
CGI_10028126,0.215756718,0.492765105
CGI_10008724,-0.156804647,0.493405283
CGI_10020314,0.170038401,0.493405283
CGI_10009486,0.190075462,0.493461236
CGI_10004762,0.142458165,0.493593384
CGI_10000358,0.262933538,0.494084206
CGI_10002444,0.380511486,0.494084206
CGI_10014920,-0.146474616,0.494084206
CGI_10010319,-0.406835648,0.494185193
CGI_10020378,0.158574251,0.494185193
CGI_10003082,0.217169702,0.494246907
CGI_10005985,-0.283570904,0.494246907
CGI_10006974,0.325314479,0.494246907
